Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count
2022-03-04 18:21:42+00:00,1499812342607060994,JFL...is it just me or 7up actually reminds us of malaria?,,0,0,0
2022-03-04 18:10:59+00:00,1499809644583305221,"Awww... Malaria is annoyed. 🤭 Poorq Malaria... 😂

Melania Trump blasts ‘inaccurate’ New York Times for reporting on her troubled charity fundraiser https://t.co/sYIlKJqmOm",,1,0,11
2022-03-04 18:09:32+00:00,1499809282690363395,this cafe food taste like malaria,,0,0,0
2022-03-04 18:09:21+00:00,1499809233814134785,"Many #malaria awareness interventions in #Uganda are designed to target women + children under five, often overlooking men + male youth. Edutainment is an effective means of engaging communities in positive #healthcare behaviors. Read our learning brief: https://t.co/59qVxKxwzE https://t.co/LaELpM055P",,1,0,6
2022-03-04 18:06:44+00:00,1499808576738635782,No worry breda... U go buy malaria drugs later 😂 https://t.co/BvbcMjiMCk,,1,0,1
2022-03-04 18:06:38+00:00,1499808553078599681,"Join us tomorrow as we engage celebrate woman doing the most when it comes to fighting Malaria, health and other social biases… https://t.co/ayjExQwQDn",,2,0,4
2022-03-04 18:06:07+00:00,1499808422908280834,We should marvel at the devastating brilliance of malaria's specified complexity. https://t.co/bjdaXcW7EK,,0,0,0
2022-03-04 18:05:10+00:00,1499808182058856458,All You Need To Know About Malaria; Symptoms And Prevention https://t.co/WrAMsGbOYY,,0,0,0
2022-03-04 18:04:58+00:00,1499808133635624964,"The position paper includes the updated WHO recommendations on the wider use of the RTS,S/AS01 vaccine for the reduction of malaria morbidity and mortality in children living in areas of moderate to high malaria transmission. 
https://t.co/QC3fGYbLr9",,0,0,1
2022-03-04 17:57:20+00:00,1499806212547911695,"loved this summary. Having studied malaria, I knew a lot of the Burkitt's story, and having studied MS I've read the new papers. But this strings it all together in a coherent narrative, and should be required reading for anyone making virus policy https://t.co/XmZEKRYOK2",,1,0,6
2022-03-04 17:54:29+00:00,1499805494428504075,"""Some pandemics never truly end—they just become invisible to people in the global North.""

Essential piece by @NASAdoc on how HIV &amp; malaria were once rampant in wealthy countries &amp; now they're ignored as 3rd world diseases. Same may become true of Covid.
https://t.co/Zyo8ZOZs3K",,3,0,5
2022-03-04 17:53:58+00:00,1499805365575331843,At some point I even thought I had Malaria 😭,,0,0,1
2022-03-04 17:53:07+00:00,1499805148251664390,"As part of the #IWD2022  celebrations, the ALMA Youth Advisory Council (AYAC) will host an Instagram Live session to spotlight women at the forefront in the fight against #malaria.

Join the conversation!

🗓Saturday,5 March 2022
⏰9AM GMT ➡️ https://t.co/j3NR0vM0JD https://t.co/xvMBRnvFsR",,1,0,1
2022-03-04 17:52:29+00:00,1499804992575873025,"It's Friday!

✨Treat yourself✨ to the great feeling of helping toddlers to NOT get malaria and die.

We're at 5 so far. Just 61 to go 🤗

Give here https://t.co/NxHyH0yRMb 

#physiotwitter #effectivealtruism https://t.co/HZbQTJnf71",,0,0,0
2022-03-04 17:45:52+00:00,1499803325629284353,"Almost 200 malaria outreach workers - CMAT recruited &amp; trained by @ScdiVietnam funded by @GlobalFund. They form a network trusted by local community for #malaria, #COVID19 &amp; many other important matters. From 2022 they will also join us to #EndTB! #InvestInCommunitySystem #CSS https://t.co/kHEXTKD4JJ",,2,0,2
2022-03-04 17:45:17+00:00,1499803178413531143,"Must-read ⬇️

“Diseases such as malaria, TB, &amp; HIV  were once serious threats in rich countries, but when incidence of these diseases began to decline, the global North moved on... some pandemics never truly end—they just become invisible to people in the global North.” https://t.co/4eJjZMEMLO",,1,0,2
2022-03-04 17:42:28+00:00,1499802471853703180,"🤯🦟 ""A. stephensi is the most menacing malaria vector to watch for in newly urbanising fitness is reported to be a direct consequence of the vector adapting to laying eggs in over-head water tanks with streetside water puddles polluted by oil and sewage""

https://t.co/5pAWvns106",,0,0,2
2022-03-04 17:39:46+00:00,1499801788748288006,HAhahahah Indians need to learn how to defeat Diarrhea and Malaria first and then stand with Russia 🤣🤣🤣 #IStandWithUkraine https://t.co/sUlWEZwyUY,,0,0,0
2022-03-04 17:38:59+00:00,1499801591855169542,The most effective anti-malaria drugs are made from compounds extracted from sweet wormwood. Artemisinin derivatives are being explored to treat different cancers - a series of articles are published now. Editorial: Anticancer Potential of Artemisia annua https://t.co/5ei8G73KAD,,3,1,13
2022-03-04 17:32:27+00:00,1499799949856366596,How do I explain to this woman that Malaria is caused by bite of an infected female Anopheles mosquito and not too much Egusi or excess palm oil 🤦🏾‍♂️,,0,1,7
2022-03-04 17:31:07+00:00,1499799615125835781,"Thanks for turning up today the 4/3/2022 kindly come tomorrow the 5th day of March 2022 for medical check ups &amp; treatment at Tororo Police H/C 3, HIV tests/counselling, diabetes, covid-19, pressure, STDs &amp; STI's, dental, eyes, malaria, TB, etc.
We do care plz https://t.co/XRjKh3doL1",,1,0,5
2022-03-04 17:24:26+00:00,1499797933658566656,"HIV &amp; malaria were once rampant in rich countries, but now they're ignored as dev world diseases. @paimadhu  @NASAdoc et al worry the same may be true w/Covid.

""Some pandemics never truly end—they just become invisible to people in the global North,""
https://t.co/sncvfYmyic",,38,2,75
2022-03-04 17:22:44+00:00,1499797502525992961,"Has Bridget had a test yet, it's been a while since the trip to tropical Queensland😋 all those bugs, Malaria, Dengue virus, Covid19 even &amp; all those baddies up there😟 https://t.co/UDe7ruNDfi",,0,0,0
2022-03-04 17:19:54+00:00,1499796791146926080,For people working on #genomics of malaria parasites and mosquito vectors 🧬 https://t.co/3Qg0dvLyiy,,0,0,0
2022-03-04 17:15:58+00:00,1499795802327330822,"My own nurse sister Dey air me for 3 hours but dey lie. To my parents say I no wan come. Ulcer and malaria, 😂😂😭. I won’t even stress, back to my alcohol and rich food. Cut women out of my diet",,0,1,2
2022-03-04 17:06:39+00:00,1499793457602195456,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/OZKbuiHNvj via @ConversationUS",,0,0,0
2022-03-04 17:02:01+00:00,1499792288632950793,"🔬 📖 Friday #ScienceRead: Since 2017, the effectiveness of #malaria interventions has slowed, largely driven by drug and insecticide resistance.

Read how @TargetMalaria is focusing on using new genetic tools for vector control in Burkina Faso.

🦟 🇧🇫: https://t.co/9bGA0VNm1j",,5,0,5
2022-03-04 17:01:38+00:00,1499792194785456132,"💰 Savings can be a lifeline to many #RuralWomen in times of economic shock. #IWD2022

🇺🇬 Find out how @UNCDF &amp; @SIDA are supporting the Village Loans and Savings Association in Uraku Community Savings Group, which is a savings group located in Uganda

📔: https://t.co/R2W8mEnopt https://t.co/KWEtYgiAJu",,2,0,5
2022-03-04 16:54:36+00:00,1499790425963565069,Ant malaria.😎😎 https://t.co/m2pwAer5Sj,,0,5,3
2022-03-04 16:54:36+00:00,1499790425477062658,"That Drug they Sell at d Pharmacy or Chemist Shop Called  ""Kiss""
Is it for Malaria or Typhoid ?🤔🤔🤔",,0,0,1
2022-03-04 16:52:51+00:00,1499789982331981833,"A study on #COVID19's impact on #malaria services in Rwanda 🇷🇼 found an 📈 in community care-seeking, highlighting the need to strengthen community programming, home-based care models &amp; integrated communications. via @MalariaJournal ▶️ https://t.co/KsBIfBlK4C",,0,0,0
2022-03-04 16:50:57+00:00,1499789503728394242,I can feel the malaria building up. Fucking mosquitoes,,0,1,0
2022-03-04 16:50:42+00:00,1499789440461463560,"""Money no dey"" be like sickness for man body sha, most ladies don't even get it. You fit dey get malaria because money no dey your hand.",,0,0,1
2022-03-04 16:49:25+00:00,1499789121627299842,"Ahishakiye got suddenly sick and his family, thinking it was malaria, they took him to Ngozi Hospital but there they couldn't find the disease for a long time as his health was deteriorating. At Roi Khaled in Bujumbura, they found a lung infection... 
https://t.co/sI0jSAymEG https://t.co/YVWKdupqBj",,2,0,10
2022-03-04 16:47:29+00:00,1499788634396012546,"I agree with this submission.
Medicines are my No 1 suspect especially malaria medication https://t.co/7ME2aQP9Y4",,1,0,0
2022-03-04 16:42:30+00:00,1499787380974407681,"A chilling reminder that the rich countries’ rush to declare pandemic over
📌 comes at the expense of LMIC &amp; global south
📌 follows the HIV, TB, malaria playbook which are allowed to persist in poor nations

✍🏾 @paimadhu, @Boghuma, et al.

H/T @onisillos 
https://t.co/c5oDlR6uCI",,2,0,8
2022-03-04 16:40:11+00:00,1499786794291929093,"AMF agrees to fund 6.8 million nets for distribution in Chad in Q1 2023 #malaria #Chad
https://t.co/Aat6rQr9rC https://t.co/RZBjiBeIcT",,2,0,13
2022-03-04 16:30:11+00:00,1499784278103793664,"The $18 billion that @GlobalFund aims to raise to finance its programmes from 2024 to 2026 will make it possible to reverse the setbacks in the fight against #AIDS, #tuberculosis and #malaria caused by #COVID19.

Read more on this post by @VRBartolome👇 
https://t.co/PncXzKOdBx https://t.co/qhVVsJ6nfh",,1,0,0
2022-03-04 16:30:00+00:00,1499784233673535491,"A study in @GlobalHealth investigated the spatial co-distribution and drivers of #HIV, #tuberculosis , and #malaria in #Ethiopia and recommends integrated control programmes in areas with high levels of co-endemicity.

Read the full article here👉: https://t.co/lqN1yxGOXU https://t.co/36ySKSBpTA",,1,1,4
2022-03-04 16:26:18+00:00,1499783302718402565,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/LQyZP3A8BR via @ConversationUS",,0,0,0
2022-03-04 16:26:18+00:00,1499783302005334023,"We've failed poor countries when it came to HIV, TB and malaria and I guess we are going to fail them when it comes to Covid-19. It's just inevitable I guess. It's okay to give up.",,0,0,6
2022-03-04 16:24:13+00:00,1499782778363301889,"Field biologist who got into the minds of sparrows.
Researcher who said, ""Maoist China was against science &amp; scientists.""
&amp; more!

Gotta add: Maria Sibylla Merian 1st proved metamorphosis from caterpillar to moth/butterfly. In 1699!

#WomensHistoryMonth

https://t.co/uysTRUHDOe",,2,0,5
2022-03-04 16:05:32+00:00,1499778074526707712,"“By endemic we actually mean a disease the world could get rid of but hasn’t. HIV/AIDS, TB and malaria are pandemics that have been [mostly] beaten in rich countries. Allowing them to persist elsewhere is a policy choice and a budgetary decision.” 😡🥺😡 https://t.co/2FUU4SA8TY",,2,0,8
2022-03-04 16:01:48+00:00,1499777137347289092,"A 20-year study led by researchers from @SwissTPH, @ifakarahealth and @LSHTM  confirmed that mosquito net use in early childhood saves lives into adulthood.

https://t.co/mjbq5IJCqI",,2,0,5
2022-03-04 16:01:32+00:00,1499777067369512960,Did you remember to take your #malaria pill? We hope you did!,,0,0,0
2022-03-04 16:01:29+00:00,1499777057152290820,"Because you gave, our new station in Côte d'Ivoire will broadcast in multiple languages with gospel programs and other features we hope will strengthen local agriculture, promote peace and educate the community about HIV/AIDS, malaria, Ebola and COVID-19 — so, thank you!
#praise https://t.co/g7F1jQZbQ8",,0,0,1
2022-03-04 15:58:44+00:00,1499776364584611842,"Out now: WHO position paper on the malaria vaccine including updated recommendations on the wider use of the RTS,S/AS01 vaccine for the reduction of #malaria morbidity and mortality in children living in areas of moderate to high malaria transmission. 

https://t.co/yyPNBNGwNj",,0,0,2
2022-03-04 15:55:37+00:00,1499775581675786245,I was down because of heartbreak my mother was giving me herbs thinking it was malaria. 😂,,2,9,20
2022-03-04 15:52:09+00:00,1499774709524840452,"“By endemic we actually mean a disease the world could get rid of but hasn’t. HIV/AIDS, TB and malaria are pandemics that have been beaten in rich countries. Allowing them to persist elsewhere is a policy choice and a budgetary decision.” https://t.co/HYwgb7H5UM",{'place_id': '47b5449e40eb3c88'},1,0,0
2022-03-04 15:49:11+00:00,1499773960623255556,"Did you know: Warming of 2-3°C is estimated to increase the number of people at risk of malaria by up to 5 percent globally, or more than 150 million people.. This will cause major catastrophes. To combat this, cut food waste or else you will never see the sun again",,0,0,0
2022-03-04 15:47:40+00:00,1499773580447387651,Na sapa go make you dey reason say too much oil for soup dey cause malaria.,,6,17,49
2022-03-04 15:45:46+00:00,1499773103181910017,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/bOVU8sPECP via @ConversationUS",,0,0,1
2022-03-04 15:39:26+00:00,1499771508142583808,"t'was a few nights before royal college, 
and all through the house
not a creature was stirring, 
not even the female anopheles mosquito, 
which emergency doctors should know the name of, 
because who CAN'T identify the mosquito that bit them and gave them malaria? #pgWHY5",,2,6,58
2022-03-04 15:37:29+00:00,1499771018356875268,We are hiring! Looking for a research assistant to help us develop and execute dna sequencing assays for surveillance of malaria parasites and mosquito vectors at @HarvardChanSPH  https://t.co/DKXZF2Hyve,,144,7,211
2022-03-04 15:37:08+00:00,1499770929358032897,"As with diseases like malaria, tuberculosis, and HIV/AIDS, rich countries are moving on from #COVID19 while poor ones continue to get ravaged, a slate of international researchers write in @TheAtlantic:
https://t.co/LbOUrup9un",,7,1,15
2022-03-04 15:30:17+00:00,1499769203041177602,📢 NEW! 📢 #RStats code is now available for #malaria indicators from The DHS Program @GitHub code library: https://t.co/kLQtKTplXI @rstudio #DHSdata https://t.co/5scQaIIx8O,,4,0,3
2022-03-04 15:29:17+00:00,1499768954255863812,"❤️Bitter leaf and bitter kola medicine❤️

is particularly very effective for: diabetes, high blood sugar level, liver and kidney problems, Malaria and Typhoid and treatment of infections such as staphylococcus aureus infections, scabies, Vagina

To prepare this medicine : https://t.co/9UoyoItzIt",,1,0,7
2022-03-04 15:26:57+00:00,1499768364532748297,uhuru amefikisha wapi malaria vacine na protozoa its just like a truck with container u deliver container n go get sm more this vector business.,,0,0,0
2022-03-04 15:24:36+00:00,1499767775707144193,"Rules of #IDtwitter in India. 
Fever + Far away or nearby - malaria/dengue/lepto/ ricketsia https://t.co/6giY5Kdu1w",,0,0,1
2022-03-04 15:21:00+00:00,1499766870047666178,"“Covid-19 devastated health systems and crippled the global response to health challenges … What follows now will be decisive in getting progress back on track”

Together we can #endmalaria 🦟🚫 Now is the time to #FightForWhatCounts.

👇 https://t.co/dPzZMhS1my",,2,0,4
2022-03-04 15:09:28+00:00,1499763968424001537,Which kind Malaria be this,,0,0,0
2022-03-04 15:06:04+00:00,1499763112748195840,"Investing in global health isn’t just the right thing to do, it’s the smart thing to do. Every $1 invested in fighting #HIV, #TB and #malaria yields $31 in health gains and economic returns. @TheGlobalFund #FightForWhatCounts https://t.co/SSrklXfqdn",,1,0,1
2022-03-04 15:05:34+00:00,1499762986533244931,"The Pandemic Is Following a Very Predictable and Depressing Pattern: As with diseases such as malaria and HIV, rich countries are ""moving on"" from COVID while poor ones continue to get ravaged. https://t.co/YvSA0qWGpE",,0,0,0
2022-03-04 15:05:34+00:00,1499762984767442947,In The News: @Politico on #MalariaNoMore addressing the health impacts of climate change &amp; “working to develop improved capacity to meet the new needs”; Learn more about the newly established Institute for Malaria &amp; Climate Solutions https://t.co/q9W5kqy3a1 https://t.co/mrh38kcNCM,,10,0,3
2022-03-04 15:05:25+00:00,1499762945785487360,"In 2021, the @PBS #documentary team of “The Visionaries” visited Maban, South Sudan with The MENTOR Initiative to cover MENTOR’s work providing host communities &amp; #IDPs #refugees with support against the problems of #malaria &amp; #VBDs..."" @VisionariesInc 
https://t.co/4rQrRGhpSr",,1,0,4
2022-03-04 15:01:57+00:00,1499762075618484228,"As a follow up to the webinar published on October 7, 2020, the #KnowledgeExchange webinar “The Impact of COVID-19 on Global Infectious Diseases – 2022,” is now available to watch on demand! #HIV #TB #Malaria #Vaccines https://t.co/mkKleerAfY https://t.co/srmZbmZREN",,0,0,0
2022-03-04 15:01:48+00:00,1499762035432865792,"In other news, I've hacked how to treat malaria symptoms without taking antimalarial drugs. Drink very spicy peppersoup. Chicken with plantain peppersoup, preferably.",,0,1,0
2022-03-04 15:00:42+00:00,1499761758856269826,"“@slmtalabs is a laboratory medicine game changer.” 
- @JNkengasong Director, @AfricaCDC 

Laboratories are at the core of any country’s ability to prevent &amp; respond to #COVID19, #HIV, #TB, #malaria, #Ebola, and other #infectiousdiseases.
  
https://t.co/J0iv3EMEck https://t.co/rm3BZ0hep0",,2,1,4
2022-03-04 15:00:02+00:00,1499761594183655426,"A regional corner of Africa is a hotspot  for highly #infectious #diseases: #HIV, #tuberculosis and #malaria; prompting researchers to call for targeted health support rather than a national response.

https://t.co/PbEAICBgzB",,0,0,2
2022-03-04 14:59:17+00:00,1499761403888123910,"As #pandemic restrictions fade from rich vaccinated countries, #COVID-19 is still ravaging the global South.

@mcgillu Madhukar Pai &amp; co-authors warn that this disease is set to follow the same trend of other #infectiousdiseases: #malaria #tuberculosis &amp; #HIV 

@paimandu https://t.co/5cz0dbNlYw",,2,0,7
2022-03-04 14:56:24+00:00,1499760676650242054,"“Getting a full grasp on miners’ knowledge, attitudes, perceptions and recent discussions with others about malaria allowed us to shape efforts to get miners the care and information they need to prevent malaria,"" says CCP’s Bolanle Olapeju. 📖 Full story: https://t.co/rQfk71QID8",,1,0,0
2022-03-04 14:46:59+00:00,1499758309838049280,Register here to be among the first to receive our report on parents’ perceptions of the recently approved #Malaria vaccine in Sub-Saharan Africa: https://t.co/G3sGDsCZLB,,1,0,1
2022-03-04 14:45:30+00:00,1499757934187712520,"Infectious diseases are a global humanity issue. We cannot follow the same patterns that have left millions dying of preventable diseases across the Global South-Malaria, TB, HIV, now COVID. Let’s reset and eradicate preventable disease and death  https://t.co/bIc3HDiPhP",,1,0,10
2022-03-04 14:42:32+00:00,1499757188692258825,fuel stations selling fuel that looks like the urine of a malaria and typhoid patient. we're finished.,,0,0,0
2022-03-04 14:41:57+00:00,1499757039807049732,"Whether an early morning or late afternoon game drive - the moment you take a seat, you will be captivated by the sights and sounds of this stunning Malaria-free, Big-5 game reserve.

Tag your safari partner in the comments below. https://t.co/gxUuj1ONc1",,0,0,2
2022-03-04 14:39:12+00:00,1499756351056191490,"I look forward to engage in a meaningful Instagram live session as we countdown to #IWD2022 

Tips on how to join in ? 

Follow ➡️ https://t.co/N1lfXMHqZg

Turn 🔛 Notifications 

Bring your cup of coffee ☕️ and be ready for all discussions on Gender and Malaria 📌 https://t.co/CBEiRew3H4 https://t.co/zMS6oXMz4q",,0,1,8
2022-03-04 14:39:02+00:00,1499756306890215429,"Doctor:  (prescribes malaria medicine) Take it for 3 days.
Morning,afternoon and night.

Me: https://t.co/z7xYWxfJGm",,2,0,6
2022-03-04 14:35:09+00:00,1499755328614936583,"Contemporary piece on deep-rooted disparities:
""HIV/AIDS, TB and malaria are pandemics that have been beaten in rich countries. Allowing them to persist elsewhere is a policy choice and a budgetary decision.
With the coronavirus, the global South is being left behind once again."" https://t.co/VDWKSUexMC",,0,0,2
2022-03-04 14:35:04+00:00,1499755308746297345,"Factors influencing health workers’ compliance with outpatient malaria ‘test and treat’ guidelines during the plateauing performance phase in Kenya, 2014–2016 https://t.co/ANOJw99Zmc",,2,0,3
2022-03-04 14:35:03+00:00,1499755303365013505,Blood-feeding patterns of Anopheles vectors of human malaria in Malawi: implications for malaria transmission and effectiveness of LLIN interventions https://t.co/X84KvGZy4U,,2,0,4
2022-03-04 14:34:47+00:00,1499755238802268161,"The 3rd piece to be featured in our #ArtAtLSHTM series is ""Bad Air [mal'aria]"" by Susan Brind. 

This work is embedded around the quadrant of Keppel Street. It charts how common beliefs about malaria came to be replaced by scientific knowledge.

More here: https://t.co/08TP3jkna9 https://t.co/0NWUj0lY1w",,2,0,4
2022-03-04 14:30:19+00:00,1499754115777318912,"why is it I’ve come back from east london with a mosquito bite again pls?!

I should even start taking anti-malaria tablets when I know I’ll be that side",,0,1,5
2022-03-04 14:29:23+00:00,1499753880783101953,"Fri
Sha'aban 1-1443-AH
4/3/²0²2

 JUMAHTONIC Reminder

Death time is not CONFIDENTIAL no argument to make it CONTROVERSIAL dying is OFFICIAL sickness could b ARTIFICIAL many has  died of BACTERIAL some dnt survive MALARIA for dis life is EPHEMERA after death nothing like IMPERIAL",,1,0,7
2022-03-04 14:27:36+00:00,1499753432231591938,"Thank you to @TheAtlantic for publishing this piece. A historical examination of global pandemic responses reveals a pattern repeating itself almost like clockwork. Like malaria, TB &amp; HIV, COVID19 is on the path to becoming a disease endemic to ""poor countries"" in the ""tropics"". https://t.co/WAeKqb0JuX",,3,0,8
2022-03-04 14:23:16+00:00,1499752339053424648,Exploring Parents’ Perceptions of the Malaria Vaccine in Sub-Saharan Africa https://t.co/qakIlG4FUb,,0,0,0
2022-03-04 14:21:16+00:00,1499751835573358597,"Malaria can result in chills and fever, fatigue, muscle pain and nausea; BUT you can fight malaria and all that it causes with LYNTEMIN...
https://t.co/szu2IUCwec https://t.co/hPOHkT9ZHj",,0,0,1
2022-03-04 14:21:05+00:00,1499751791981903877,"The #AUMalariaReport shows that between now and the end of 2023, #Africa will be short of:
🦟85M mosquito nets
🩺213M malaria treatments
⏲️86M rapid diagnostic tests
But, with renewed investment, leaders can help get the fight to #endmalaria back on track!
https://t.co/HYqNTIpBcS https://t.co/SaXxcz9Wew",,11,1,12
2022-03-04 14:20:15+00:00,1499751579729248257,"As with diseases such as malaria and HIV, rich countries are moving on from COVID while poor ones continue to get ravaged. https://t.co/sS1JGtusie",,4,0,16
2022-03-04 14:20:09+00:00,1499751557176434692,"It has happened before with TB, malaria and AIDS 👇 https://t.co/6ZQNcOyfPj",,1,2,30
2022-03-04 14:17:47+00:00,1499750961480450051,"Women’s History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/ejGKEDPKbA",,0,0,0
2022-03-04 14:15:35+00:00,1499750407668600832,"Having wrapped up a week on TB, Polio, and Malaria in my history of medicine class, this one hit hard.

A student asked me this week... ""If people know these things, why do epidemics keep happening in the same way?""

How can you even begin to answer???

https://t.co/DGFrniWTH1",,0,0,2
2022-03-04 14:14:07+00:00,1499750036611162112,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/XzPOExPpgR https://t.co/MYMIGt9VXF Patty Garza",,1,0,0
2022-03-04 14:12:21+00:00,1499749591956267009,"Must read article by @NASAdoc @paimadhu @Boghuma @Fredros_Inc on how ""pandemic"" typically = ""affects high income countries"", and so #COVID19, like malaria, TB and HIV, could be on the verge of being considered a ""poor-country"" = neglected disease.",,2,0,10
2022-03-04 14:11:27+00:00,1499749364356554760,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/XzPOExPpgR https://t.co/S324eVaYGr",,0,0,0
2022-03-04 14:09:44+00:00,1499748932766818304,"Incredibly honored to receive a torch on behalf of the U.S. It symbolizes our commitment to #FightForWhatCounts and continue progress towards ending AIDS, malaria, and tuberculosis worldwide. Thank you to the civil society leaders, donors, and gov'ts who make this work possible. https://t.co/HcVcVf5502",,25,5,135
2022-03-04 14:08:32+00:00,1499748632483926018,"Critical piece. 

“By endemic we actually mean a disease the world could get rid of but hasn’t. HIV/AIDS, TB and malaria are pandemics that have been beaten in rich countries. Allowing them to persist elsewhere is a policy choice and a budgetary decision.” https://t.co/rFy10UWCse",,0,0,1
2022-03-04 14:07:44+00:00,1499748432143175685,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/XzPOExPpgR",,0,0,0
2022-03-04 14:06:12+00:00,1499748042701950981,GOLDEN FREZZA COM MALARIA https://t.co/ybZfz3qmMI,,31,18,336
2022-03-04 14:03:18+00:00,1499747314424070145,"This is highly commendable! 

Kudos to the Katsina State Government @KTSGovt, indeed for the fight against malaria to be successful there's a need for that intentional political commitment from the end of elected leaders! 

#ZeroMalaria is achievable! https://t.co/uE89PsZ2aJ",,1,0,2
2022-03-04 14:03:08+00:00,1499747274775269376,"“Some pandemics never truly end—they just become invisible to people in the global North.”

TB
malaria
HIV
COVID

@NASAdoc, @Fredros_Inc, @Boghuma,  @paimadhu. https://t.co/IjwUrQ4XqT",,20,0,43
2022-03-04 14:00:12+00:00,1499746536078594058,"Hear Ben Kitson, Research Monitoring Advisor, Breakthrough ACTION-Liberia, talk about how Breakthrough ACTION is using data to help Liberia’s National Malaria Control Program better understand ideation factors related to #malaria prevention.  https://t.co/sRZygsuSPC",,1,0,1
2022-03-04 14:00:05+00:00,1499746506408009734,"#ICYMI, @africarenewal podcast on the #malariavaccine is live. Find out about the impact of the  game-changing 💉vaccine. Listen &amp; download here 👉https://t.co/Y2p3O3dgjK https://t.co/hTo38FP2xw",,0,0,0
2022-03-04 13:55:09+00:00,1499745262499246083,"Malaria. Tb. HIV. Covid. “Some pandemics never truly end—they just become invisible to people in the global North.”

Essential piece by @NASAdoc @Boghuma @Fredros_Inc @paimadhu

https://t.co/s8ByWZp86f",,584,26,1528
2022-03-04 13:55:02+00:00,1499745235546611716,"First-ever malaria vaccine recommendation now published in a position paper and in WHO guidelines for malaria. Essential guidance to countries as they consider whether to adopt this new prevention tool to reduce child illness &amp; death #malariavaccine 

https://t.co/7p9MHNWl9q",,11,0,13
2022-03-04 13:52:48+00:00,1499744670615687169,Zoonotic Transmission and Host Switches of #Malaria Parasites https://t.co/lqLEGkcqFy,,2,0,3
2022-03-04 13:52:17+00:00,1499744542240743427,#Malaria-free Certification in China: Achievements and Lessons Learned from the National Malaria Elimination Programme an article on #ScienceOpen https://t.co/lU9J11Ovvk,,2,0,1
2022-03-04 13:51:20+00:00,1499744303698034691,"After a week of been off and battling with some ailments, @expertnaire gave me a recovery gift 🎊 🎉.

Alert wey dey cure malaria 😂...
My weekend don stew 😋

Thank you @Princeofskills for your guide. https://t.co/JWRIoIt9Ao",,6,2,42
2022-03-04 13:50:24+00:00,1499744067504193537,"Ahead of #InternationalWomensDay2022, why not listen to Season 1 of our podcast, Speaking of Malaria, which focuses on malaria in pregnancy? Listen here at the link, or wherever you prefer to get your podcasts: https://t.co/ztOQLJqnQf #BreaktheBias #endmalaria https://t.co/3uDvSjQGml",,4,1,7
2022-03-04 13:48:32+00:00,1499743598190993422,"As part of the #IWD2022 celebrations, the ALMA Youth Advisory Council (AYAC) will host an Instagram Live session to spotlight women at the forefront in the fight against #malaria.

Join the conversation!

🗓Saturday,5 March 2022
⏰9AM GMT https://t.co/rFAdzVUvjZ",,13,0,29
2022-03-04 13:45:06+00:00,1499742736295075848,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more by @MaggieConvo https://t.co/xMHLb5Knpc via @ConversationUS cc @joana_ut @enilev @Khulood_Almani @Shi4Tech @smaksked @Sharleneisenia @NerinaFinetto",,7,2,8
2022-03-04 13:41:04+00:00,1499741720090750978,"It has happened before with TB, malaria and AIDS

The Global North will 'move on' and the Global South will be left to deal with an 'endemic' killer infection

@NASAdoc @Boghuma @Fredros_Inc &amp; I wrote our first piece @TheAtlantic 

https://t.co/KkPDF85RfL https://t.co/AZFlqM1S5s",,845,45,1773
2022-03-04 13:38:50+00:00,1499741159232581641,"Women's History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/3cavDkR7Tt",,0,0,0
2022-03-04 13:36:44+00:00,1499740629282213889,"📄 New paper in @NatureComms : Heterotypic interactions drive antibody synergy against a malaria vaccine candidate
This work of researchers from @UniofOxford @JennerInstitute @NIBSC_MHRA helps to understand the mechanisms of antibody synergy
... https://t.co/poFr0Fpq9c",,0,1,2
2022-03-04 13:35:21+00:00,1499740281649909767,"5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/S32XwaRosv",,0,0,0
2022-03-04 13:30:15+00:00,1499738996943036430,It seems malaria is all three. https://t.co/RmneJ3t0rZ,,0,0,0
2022-03-04 13:25:00+00:00,1499737675326238722,"Nhin Kpă and 163 members of Community #Malaria Action Team referred 31% of total #malaria cases in their hometowns to services, and 99% treatment adherence in 2021 despite Covid-19. Their works are significant! @GlobalFund 
#TheBeatContinues #BetterTogether #FightForWhatCounts https://t.co/0aGAlm3R1g",,0,0,1
